file,atom,Count
linux/drivers/net/ethernet/8390/ax88796.c,repurposed-variable,1
linux/drivers/net/ethernet/8390/apne.c,repurposed-variable,1
linux/drivers/net/ethernet/8390/8390p.c,omitted-curly-braces,1
linux/drivers/net/ethernet/8390/8390.c,omitted-curly-braces,1
linux/drivers/net/ethernet/3com/typhoon.c,post-increment,1
linux/drivers/tty/serial/mpsc.c,post-increment,1
linux/drivers/net/ethernet/3com/typhoon.c,logic-as-control-flow,1
linux/drivers/tty/serial/msm_serial.c,assignment-as-value,1
linux/drivers/tty/serial/msm_serial.c,conditional,1
linux/drivers/net/ethernet/3com/typhoon.c,assignment-as-value,1
linux/drivers/net/ethernet/3com/3c59x.c,repurposed-variable,1
linux/drivers/tty/serial/msm_serial.c,repurposed-variable,1
linux/drivers/tty/serial/mux.c,conditional,1
linux/drivers/tty/serial/mux.c,implicit-predicate,1
linux/drivers/tty/serial/mux.c,pre-increment,1
linux/drivers/tty/serial/mvebu-uart.c,conditional,1
linux/drivers/net/ethernet/3com/3c515.c,type-conversion,1
linux/drivers/tty/serial/mxs-auart.c,conditional,1
linux/drivers/net/ethernet/3com/3c509.c,post-increment,1
linux/drivers/tty/serial/men_z135_uart.c,assignment-as-value,1
linux/drivers/net/ethernet/8390/ne2k-pci.c,conditional,1
linux/drivers/net/ethernet/amazon/ena/ena_eth_com.c,repurposed-variable,1
linux/drivers/net/ethernet/8390/pcnet_cs.c,post-increment,1
linux/drivers/net/ethernet/amazon/ena/ena_com.c,repurposed-variable,1
linux/drivers/tty/serial/jsm/jsm_tty.c,conditional,1
linux/drivers/tty/serial/jsm/jsm_tty.c,implicit-predicate,1
linux/drivers/net/ethernet/altera/altera_tse_main.c,post-increment,1
linux/drivers/net/ethernet/altera/altera_tse_main.c,logic-as-control-flow,1
linux/drivers/net/ethernet/altera/altera_tse_main.c,assignment-as-value,1
linux/drivers/net/ethernet/altera/altera_tse_ethtool.c,operator-precedence,1
linux/drivers/tty/serial/kgdb_nmi.c,post-increment,1
linux/drivers/tty/serial/kgdb_nmi.c,type-conversion,1
linux/drivers/net/ethernet/altera/altera_tse_ethtool.c,omitted-curly-braces,1
linux/drivers/net/ethernet/altera/altera_sgdma.c,post-increment,1
linux/drivers/net/ethernet/altera/altera_sgdma.c,logic-as-control-flow,1
linux/drivers/tty/serial/lantiq.c,conditional,1
linux/drivers/tty/serial/lantiq.c,post-increment,1
linux/drivers/tty/serial/lpc32xx_hs.c,assignment-as-value,1
linux/drivers/net/ethernet/allwinner/sun4i-emac.c,conditional,1
linux/drivers/tty/serial/lpc32xx_hs.c,logic-as-control-flow,1
linux/drivers/net/ethernet/agere/et131x.c,type-conversion,1
linux/drivers/net/ethernet/agere/et131x.c,preprocessor-in-statement,1
linux/drivers/tty/serial/m32r_sio.c,assignment-as-value,1
linux/drivers/net/ethernet/aeroflex/greth.c,logic-as-control-flow,1
linux/drivers/tty/serial/m32r_sio.c,pre-increment,1
linux/drivers/tty/serial/m32r_sio.c,repurposed-variable,1
linux/drivers/net/ethernet/8390/zorro8390.c,repurposed-variable,1
linux/drivers/net/ethernet/8390/wd.c,repurposed-variable,1
linux/drivers/net/ethernet/8390/wd.c,operator-precedence,1
linux/drivers/net/ethernet/8390/smc-ultra.c,repurposed-variable,1
linux/drivers/net/ethernet/8390/smc-ultra.c,implicit-predicate,1
linux/drivers/tty/serial/mcf.c,assignment-as-value,1
linux/drivers/misc/cxl/file.c,implicit-predicate,1
linux/drivers/usb/gadget/udc/at91_udc.c,logic-as-control-flow,1
linux/drivers/media/pci/saa7164/saa7164-buffer.c,post-increment,1
linux/drivers/media/radio/radio-raremono.c,repurposed-variable,1
linux/drivers/media/radio/radio-timb.c,omitted-curly-braces,1
linux/drivers/media/radio/radio-terratec.c,operator-precedence,1
linux/drivers/media/radio/radio-terratec.c,implicit-predicate,1
linux/drivers/usb/phy/phy-tegra-usb.c,post-increment,1
linux/drivers/usb/phy/phy-tegra-usb.c,pre-increment,1
linux/drivers/media/radio/radio-terratec.c,conditional,1
linux/drivers/media/radio/radio-sf16fmr2.c,repurposed-variable,1
linux/drivers/media/radio/radio-sf16fmr2.c,comma-operator,1
linux/drivers/media/radio/radio-sf16fmr2.c,assignment-as-value,1
linux/drivers/media/radio/radio-sf16fmi.c,implicit-predicate,1
linux/drivers/media/radio/radio-rtrack2.c,repurposed-variable,1
linux/drivers/usb/renesas_usbhs/common.c,assignment-as-value,1
linux/drivers/media/radio/radio-rtrack2.c,operator-precedence,1
linux/drivers/media/radio/radio-rtrack2.c,conditional,1
linux/drivers/media/radio/radio-maxiradio.c,omitted-curly-braces,1
linux/drivers/usb/renesas_usbhs/mod_host.c,post-increment,1
linux/drivers/media/radio/radio-ma901.c,type-conversion,1
linux/drivers/media/radio/radio-ma901.c,implicit-predicate,1
linux/drivers/media/radio/radio-ma901.c,conditional,1
linux/drivers/usb/renesas_usbhs/fifo.c,type-conversion,1
linux/drivers/usb/renesas_usbhs/mod.c,assignment-as-value,1
linux/drivers/media/radio/radio-keene.c,type-conversion,1
linux/drivers/media/radio/radio-gemtek.c,type-conversion,1
linux/drivers/media/radio/radio-gemtek.c,implicit-predicate,1
linux/drivers/usb/renesas_usbhs/mod_gadget.c,conditional,1
linux/drivers/media/radio/radio-cadet.c,implicit-predicate,1
linux/drivers/media/radio/radio-cadet.c,conditional,1
linux/drivers/media/radio/radio-aztech.c,repurposed-variable,1
linux/drivers/media/radio/radio-aztech.c,operator-precedence,1
linux/drivers/media/radio/radio-aimslab.c,operator-precedence,1
linux/drivers/media/radio/radio-trust.c,comma-operator,1
linux/drivers/usb/phy/phy-tahvo.c,conditional,1
linux/drivers/media/radio/radio-typhoon.c,conditional,1
linux/drivers/media/radio/radio-typhoon.c,omitted-curly-braces,1
linux/drivers/media/rc/img-ir/img-ir-jvc.c,omitted-curly-braces,1
linux/drivers/media/rc/img-ir/img-ir-hw.c,assignment-as-value,1
linux/drivers/media/rc/iguanair.c,post-increment,1
linux/drivers/usb/phy/phy-fsl-usb.h,omitted-curly-braces,1
linux/drivers/usb/phy/phy-generic.c,conditional,1
linux/drivers/media/rc/igorplugusb.c,pre-increment,1
linux/drivers/media/rc/igorplugusb.c,assignment-as-value,1
linux/drivers/media/rc/gpio-ir-tx.c,implicit-predicate,1
linux/drivers/media/rc/gpio-ir-recv.c,implicit-predicate,1
linux/drivers/media/rc/gpio-ir-recv.c,conditional,1
linux/drivers/media/rc/ene_ir.c,post-increment,1
linux/drivers/usb/phy/phy-isp1301-omap.c,implicit-predicate,1
linux/drivers/media/rc/ene_ir.c,assignment-as-value,1
linux/drivers/usb/phy/phy-isp1301.c,implicit-predicate,1
linux/drivers/media/rc/ati_remote.c,pre-increment,1
linux/drivers/usb/phy/phy-keystone.c,assignment-as-value,1
linux/drivers/usb/phy/phy-keystone.c,implicit-predicate,1
linux/drivers/media/radio/wl128x/fmdrv_common.c,assignment-as-value,1
linux/drivers/media/radio/tea575x.c,repurposed-variable,1
linux/drivers/media/radio/tea575x.c,post-increment,1
linux/drivers/usb/phy/phy-msm-usb.c,pre-increment,1
linux/drivers/usb/phy/phy-msm-usb.c,type-conversion,1
linux/drivers/media/radio/si4713/si4713.c,assignment-as-value,1
linux/drivers/usb/phy/phy-mv-usb.c,type-conversion,1
linux/drivers/media/radio/si470x/radio-si470x-common.c,repurposed-variable,1
linux/drivers/media/radio/si470x/radio-si470x-common.c,conditional,1
linux/drivers/media/radio/radio-zoltrix.c,post-increment,1
linux/drivers/media/radio/radio-zoltrix.c,omitted-curly-braces,1
linux/drivers/media/radio/radio-zoltrix.c,implicit-predicate,1
linux/drivers/media/radio/radio-aimslab.c,conditional,1
linux/drivers/media/radio/lm7000.h,operator-precedence,1
linux/drivers/misc/cxl/base.c,conditional,1
linux/drivers/media/platform/ti-vpe/vpdma.c,logic-as-control-flow,1
linux/drivers/media/platform/vivid/vivid-kthread-cap.c,pre-increment,1
linux/drivers/media/platform/vivid/vivid-kthread-cap.c,implicit-predicate,1
linux/drivers/media/platform/vivid/vivid-core.c,assignment-as-value,1
linux/drivers/media/platform/vimc/vimc-sensor.c,conditional,1
linux/drivers/media/platform/vimc/vimc-scaler.c,conditional,1
linux/drivers/media/platform/vimc/vimc-core.c,pre-increment,1
linux/drivers/media/platform/vimc/vimc-capture.c,post-increment,1
linux/drivers/media/platform/vimc/vimc-capture.c,conditional,1
linux/drivers/media/platform/vim2m.c,conditional,1
linux/drivers/media/platform/ti-vpe/vpe.c,type-conversion,1
linux/drivers/media/platform/ti-vpe/vpe.c,preprocessor-in-statement,1
linux/drivers/usb/serial/f81232.c,repurposed-variable,1
linux/drivers/media/platform/ti-vpe/vpdma.c,preprocessor-in-statement,1
linux/drivers/media/platform/ti-vpe/vpdma.c,pre-increment,1
linux/drivers/media/platform/ti-vpe/vpdma.c,conditional,1
linux/drivers/media/radio/lm7000.h,conditional,1
linux/drivers/usb/serial/f81534.c,pre-increment,1
linux/drivers/usb/serial/ftdi_sio.c,comma-operator,1
linux/drivers/media/platform/ti-vpe/sc.c,preprocessor-in-statement,1
linux/drivers/media/platform/ti-vpe/csc.c,preprocessor-in-statement,1
linux/drivers/media/platform/ti-vpe/csc.c,post-increment,1
linux/drivers/usb/serial/garmin_gps.c,assignment-as-value,1
linux/drivers/usb/serial/garmin_gps.c,conditional,1
linux/drivers/media/platform/ti-vpe/cal.c,pre-increment,1
linux/drivers/usb/serial/garmin_gps.c,literal-encoding,1
linux/drivers/media/platform/ti-vpe/cal.c,post-increment,1
linux/drivers/media/platform/ti-vpe/cal.c,macro-operator-precedence,1
linux/drivers/media/platform/ti-vpe/cal.c,comma-operator,1
linux/drivers/usb/serial/generic.c,assignment-as-value,1
linux/drivers/usb/serial/generic.c,comma-operator,1
linux/drivers/media/platform/vivid/vivid-kthread-out.c,assignment-as-value,1
linux/drivers/media/platform/vivid/vivid-kthread-out.c,implicit-predicate,1
linux/drivers/media/platform/vivid/vivid-radio-common.c,type-conversion,1
linux/drivers/usb/serial/cypress_m8.c,assignment-as-value,1
linux/drivers/media/radio/dsbr100.c,type-conversion,1
linux/drivers/media/platform/xilinx/xilinx-vipp.c,post-increment,1
linux/drivers/media/platform/xilinx/xilinx-vipp.c,conditional,1
linux/drivers/media/platform/xilinx/xilinx-vip.c,conditional,1
linux/drivers/usb/renesas_usbhs/pipe.c,repurposed-variable,1
linux/drivers/media/platform/xilinx/xilinx-tpg.c,repurposed-variable,1
linux/drivers/usb/serial/aircable.c,omitted-curly-braces,1
linux/drivers/media/platform/xilinx/xilinx-dma.c,post-increment,1
linux/drivers/usb/serial/aircable.c,repurposed-variable,1
linux/drivers/media/platform/xilinx/xilinx-dma.c,assignment-as-value,1
linux/drivers/media/platform/vsp1/vsp1_wpf.c,implicit-predicate,1
linux/drivers/media/platform/vsp1/vsp1_video.c,assignment-as-value,1
linux/drivers/media/platform/vsp1/vsp1_pipe.c,repurposed-variable,1
linux/drivers/media/platform/vsp1/vsp1_pipe.c,conditional,1
linux/drivers/media/platform/vsp1/vsp1_lif.c,conditional,1
linux/drivers/media/platform/vsp1/vsp1_histo.c,implicit-predicate,1
linux/drivers/media/platform/vsp1/vsp1_drv.c,implicit-predicate,1
linux/drivers/media/platform/vsp1/vsp1_drm.c,post-increment,1
linux/drivers/media/platform/vivid/vivid-vid-out.c,assignment-as-value,1
linux/drivers/usb/serial/console.c,comma-operator,1
linux/drivers/media/platform/vivid/vivid-vid-cap.c,assignment-as-value,1
linux/drivers/media/platform/vivid/vivid-vbi-out.c,post-increment,1
linux/drivers/media/platform/vivid/vivid-vbi-out.c,assignment-as-value,1
linux/drivers/usb/serial/console.c,repurposed-variable,1
linux/drivers/media/platform/vivid/vivid-sdr-cap.c,preprocessor-in-statement,1
linux/drivers/media/platform/vivid/vivid-rds-gen.c,omitted-curly-braces,1
linux/drivers/media/platform/vivid/vivid-rds-gen.c,comma-operator,1
linux/drivers/media/platform/vivid/vivid-radio-tx.c,conditional,1
linux/drivers/media/platform/vivid/vivid-radio-rx.c,implicit-predicate,1
linux/drivers/media/rc/img-ir/img-ir-raw.c,assignment-as-value,1
linux/drivers/media/rc/img-ir/img-ir-raw.c,implicit-predicate,1
linux/drivers/media/rc/img-ir/img-ir-rc5.c,conditional,1
linux/drivers/usb/musb/cppi_dma.c,pre-increment,1
linux/drivers/media/tuners/xc5000.c,repurposed-variable,1
linux/drivers/media/tuners/xc4000.c,repurposed-variable,1
linux/drivers/media/tuners/tuner-xc2028.c,macro-operator-precedence,1
linux/drivers/media/tuners/tuner-simple.c,repurposed-variable,1
linux/drivers/media/tuners/tuner-simple.c,pre-increment,1
linux/drivers/media/tuners/tuner-simple.c,post-increment,1
linux/drivers/media/tuners/tea5767.c,conditional,1
linux/drivers/media/tuners/tea5761.c,conditional,1
linux/drivers/media/tuners/tda9887.c,assignment-as-value,1
linux/drivers/usb/musb/am35x.c,assignment-as-value,1
linux/drivers/media/tuners/qt1010.c,assignment-as-value,1
linux/drivers/media/tuners/mxl5007t.c,conditional,1
linux/drivers/media/tuners/mxl5007t.c,assignment-as-value,1
linux/drivers/media/tuners/mxl301rf.c,literal-encoding,1
linux/drivers/usb/musb/cppi_dma.c,repurposed-variable,1
linux/drivers/media/rc/img-ir/img-ir-rc5.c,omitted-curly-braces,1
linux/drivers/usb/musb/cppi_dma.c,type-conversion,1
linux/drivers/media/tuners/mt20xx.c,conditional,1
linux/drivers/media/tuners/mt2063.c,repurposed-variable,1
linux/drivers/media/tuners/mt2063.c,pre-increment,1
linux/drivers/media/tuners/mt2063.c,logic-as-control-flow,1
linux/drivers/usb/musb/da8xx.c,repurposed-variable,1
linux/drivers/usb/musb/davinci.c,assignment-as-value,1
linux/drivers/media/tuners/mt2060.c,post-increment,1
linux/drivers/media/tuners/mt2060.c,comma-operator,1
linux/drivers/media/tuners/max2165.c,repurposed-variable,1
linux/drivers/media/tuners/fc0013.c,conditional,1
linux/drivers/usb/musb/musb_am335x.c,implicit-predicate,1
linux/drivers/usb/musb/musb_am335x.c,omitted-curly-braces,1
linux/drivers/media/tuners/fc0012.c,conditional,1
linux/drivers/usb/mtu3/mtu3_gadget_ep0.c,type-conversion,1
linux/drivers/media/usb/airspy/airspy.c,post-increment,1
linux/drivers/media/usb/airspy/airspy.c,preprocessor-in-statement,1
linux/drivers/media/usb/as102/as102_drv.c,conditional,1
linux/drivers/media/usb/cx231xx/cx231xx-pcb-cfg.c,omitted-curly-braces,1
linux/drivers/media/usb/cx231xx/cx231xx-pcb-cfg.c,implicit-predicate,1
linux/drivers/media/usb/cx231xx/cx231xx-dvb.c,implicit-predicate,1
linux/drivers/media/usb/cx231xx/cx231xx-avcore.c,implicit-predicate,1
linux/drivers/media/usb/cx231xx/cx231xx-audio.c,comma-operator,1
linux/drivers/media/usb/cx231xx/cx231xx-audio.c,assignment-as-value,1
linux/drivers/usb/mon/mon_bin.c,implicit-predicate,1
linux/drivers/media/usb/cx231xx/cx231xx-417.c,post-increment,1
linux/drivers/media/usb/cpia2/cpia2_v4l.c,logic-as-control-flow,1
linux/drivers/media/usb/cpia2/cpia2_usb.c,type-conversion,1
linux/drivers/media/usb/cpia2/cpia2_usb.c,pre-increment,1
linux/drivers/usb/mon/mon_stat.c,omitted-curly-braces,1
linux/drivers/usb/mon/mon_text.c,implicit-predicate,1
linux/drivers/media/usb/au0828/au0828-video.c,comma-operator,1
linux/drivers/media/usb/au0828/au0828-video.c,assignment-as-value,1
linux/drivers/usb/mon/mon_text.c,repurposed-variable,1
linux/drivers/media/usb/au0828/au0828-vbi.c,omitted-curly-braces,1
linux/drivers/media/usb/au0828/au0828-vbi.c,implicit-predicate,1
linux/drivers/media/usb/au0828/au0828-vbi.c,conditional,1
linux/drivers/media/usb/au0828/au0828-dvb.c,post-increment,1
linux/drivers/media/usb/au0828/au0828-core.c,conditional,1
linux/drivers/media/usb/au0828/au0828-cards.c,operator-precedence,1
linux/drivers/media/usb/as102/as102_fw.c,post-increment,1
linux/drivers/media/usb/as102/as102_fw.c,implicit-predicate,1
linux/drivers/media/usb/as102/as102_fw.c,conditional,1
linux/drivers/media/usb/as102/as102_fw.c,assignment-as-value,1
linux/drivers/media/usb/as102/as102_drv.c,pre-increment,1
linux/drivers/usb/mtu3/mtu3_gadget.c,repurposed-variable,1
linux/drivers/media/usb/as102/as102_drv.c,post-increment,1
linux/drivers/media/tuners/fc0011.h,operator-precedence,1
linux/drivers/media/tuners/fc0011.c,conditional,1
linux/drivers/media/tuners/e4000.c,preprocessor-in-statement,1
linux/drivers/usb/musb/musb_host.c,post-increment,1
linux/drivers/media/rc/meson-ir.c,conditional,1
linux/drivers/usb/musb/musb_host.h,operator-precedence,1
linux/drivers/media/rc/mceusb.c,logic-as-control-flow,1
linux/drivers/media/rc/mceusb.c,assignment-as-value,1
linux/drivers/usb/musb/musb_virthub.c,post-increment,1
linux/drivers/usb/musb/musb_virthub.c,repurposed-variable,1
linux/drivers/media/rc/ite-cir.c,implicit-predicate,1
linux/drivers/usb/musb/musbhsdma.c,implicit-predicate,1
linux/drivers/media/rc/ite-cir.c,conditional,1
linux/drivers/media/rc/ite-cir.c,assignment-as-value,1
linux/drivers/media/rc/ir-spi.c,post-increment,1
linux/drivers/usb/musb/omap2430.c,logic-as-control-flow,1
linux/drivers/usb/musb/omap2430.c,post-increment,1
linux/drivers/media/rc/ir-sharp-decoder.c,repurposed-variable,1
linux/drivers/media/rc/ir-sharp-decoder.c,operator-precedence,1
linux/drivers/media/rc/ir-rc6-decoder.c,post-increment,1
linux/drivers/usb/musb/tusb6010.c,assignment-as-value,1
linux/drivers/usb/musb/tusb6010.c,conditional,1
linux/drivers/media/rc/ir-rc5-decoder.c,type-conversion,1
linux/drivers/media/rc/ir-lirc-codec.c,implicit-predicate,1
linux/drivers/media/rc/ir-lirc-codec.c,conditional,1
linux/drivers/media/rc/ir-jvc-decoder.c,operator-precedence,1
linux/drivers/media/rc/ir-hix5hd2.c,post-increment,1
linux/drivers/media/rc/ir-hix5hd2.c,implicit-predicate,1
linux/drivers/media/rc/ir-hix5hd2.c,conditional,1
linux/drivers/media/rc/imon.c,repurposed-variable,1
linux/drivers/media/rc/img-ir/img-ir-rc6.c,repurposed-variable,1
linux/drivers/media/rc/img-ir/img-ir-rc6.c,implicit-predicate,1
linux/drivers/media/rc/img-ir/img-ir-rc5.c,repurposed-variable,1
linux/drivers/media/rc/mtk-cir.c,conditional,1
linux/drivers/media/rc/mtk-cir.c,omitted-curly-braces,1
linux/drivers/media/rc/zx-irdec.c,operator-precedence,1
linux/drivers/media/rc/nuvoton-cir.c,comma-operator,1
linux/drivers/usb/musb/musb_core.c,post-increment,1
linux/drivers/usb/musb/musb_core.c,type-conversion,1
linux/drivers/media/rc/ttusbir.c,conditional,1
linux/drivers/media/rc/st_rc.c,conditional,1
linux/drivers/media/rc/sir_ir.c,pre-increment,1
linux/drivers/usb/musb/musb_debugfs.c,conditional,1
linux/drivers/media/rc/sir_ir.c,post-increment,1
linux/drivers/usb/musb/musb_debugfs.c,operator-precedence,1
linux/drivers/usb/musb/musb_dma.h,conditional,1
linux/drivers/media/rc/sir_ir.c,assignment-as-value,1
linux/drivers/usb/musb/musb_dsps.c,logic-as-control-flow,1
linux/drivers/media/rc/serial_ir.c,comma-operator,1
linux/drivers/media/rc/redrat3.c,repurposed-variable,1
linux/drivers/usb/musb/musb_dsps.c,post-increment,1
linux/drivers/usb/musb/musb_dsps.c,repurposed-variable,1
linux/drivers/media/rc/rc-main.c,repurposed-variable,1
linux/drivers/media/rc/rc-main.c,pre-increment,1
linux/drivers/media/rc/rc-main.c,assignment-as-value,1
linux/drivers/media/rc/rc-loopback.c,implicit-predicate,1
linux/drivers/media/rc/rc-loopback.c,conditional,1
linux/drivers/usb/musb/musb_gadget.c,repurposed-variable,1
linux/drivers/usb/musb/musb_gadget.h,omitted-curly-braces,1
linux/drivers/usb/musb/musb_gadget.h,operator-precedence,1
linux/drivers/usb/musb/musb_gadget_ep0.c,comma-operator,1
linux/drivers/media/rc/rc-ir-raw.c,conditional,1
linux/drivers/media/rc/rc-core-priv.h,pre-increment,1
linux/drivers/usb/musb/musb_host.c,assignment-as-value,1
linux/drivers/media/rc/rc-core-priv.h,operator-precedence,1
linux/drivers/media/rc/pwm-ir-tx.c,implicit-predicate,1
linux/drivers/usb/serial/generic.c,conditional,1
linux/drivers/media/platform/stm32/stm32-dcmi.c,conditional,1
linux/drivers/usb/serial/generic.c,repurposed-variable,1
linux/drivers/media/pci/zoran/zr36016.c,operator-precedence,1
linux/drivers/media/platform/am437x/am437x-vpfe.h,conditional,1
linux/drivers/media/platform/am437x/am437x-vpfe.c,conditional,1
linux/drivers/usb/storage/usb.c,assignment-as-value,1
linux/drivers/media/platform/am437x/am437x-vpfe.c,comma-operator,1
linux/drivers/media/pci/zoran/zr36060.c,repurposed-variable,1
linux/drivers/media/pci/zoran/zr36060.c,assignment-as-value,1
linux/drivers/media/pci/zoran/zr36050.c,repurposed-variable,1
linux/drivers/usb/storage/usb.c,post-increment,1
linux/drivers/usb/storage/usb.c,pre-increment,1
linux/drivers/usb/storage/usual-tables.c,omitted-curly-braces,1
linux/drivers/usb/typec/typec.c,comma-operator,1
linux/drivers/media/pci/zoran/zr36050.c,operator-precedence,1
linux/drivers/media/pci/zoran/zr36050.c,assignment-as-value,1
linux/drivers/media/pci/zoran/zr36016.c,post-increment,1
linux/drivers/media/pci/zoran/zr36016.c,assignment-as-value,1
